,acousticness,danceability,energy,instrumentalness,loudness,speechiness,tempo,valence,key,duration_ms,Classification,song_name
0,0.461,0.662,0.649,0.0,-3.025,0.0368,82.512,0.701,5.0,225247.0,Are & Be,Cheatback
1,0.141,0.559,0.551,0.0,-7.231,0.132,143.008,0.392,5.0,201800.0,Are & Be,Snooze
2,0.83,0.373,0.506,3.24e-05,-7.35,0.0721,95.636,0.376,3.0,213333.0,Are & Be,calm & patient
3,0.136,0.521,0.565,1.65e-06,-9.596,0.0681,114.562,0.261,11.0,202756.0,Are & Be,I'm Baby (ft. Jvck James)
4,0.753,0.584,0.453,0.0,-6.682,0.0661,124.913,0.328,8.0,241624.0,Are & Be,ICU
5,0.65,0.726,0.353,0.002,-10.273,0.105,137.66,0.503,10.0,169014.0,Are & Be,JACKIE BROWN
6,0.665,0.726,0.308,0.151,-5.858,0.0389,91.999,0.279,0.0,154532.0,Are & Be,Valentina
7,0.207,0.803,0.387,1.98e-06,-5.839,0.0723,136.038,0.5,2.0,186157.0,Are & Be,Smoke (feat. Lucky Daye)
8,0.0267,0.684,0.607,0.000307,-8.127,0.1,81.001,0.498,11.0,195373.0,Are & Be,Sure Thing
9,0.434,0.66,0.688,0.0,-6.34,0.0564,118.05,0.65,7.0,249407.0,Are & Be,CUFF IT - WETTER REMIX
10,0.0656,0.878,0.577,0.0,-5.925,0.0541,99.031,0.498,2.0,159242.0,Are & Be,What You Wanna Try
11,0.221,0.483,0.492,0.0,-6.734,0.157,168.79,0.328,0.0,206429.0,Are & Be,This Is
12,0.406,0.698,0.846,0.0,-3.735,0.0981,103.968,0.726,8.0,205385.0,Are & Be,Fly Girl (feat. Missy Elliott)
13,0.0287,0.65,0.662,0.0,-7.555,0.0618,77.011,0.628,5.0,163701.0,Are & Be,Waste My Time
14,0.144,0.612,0.636,0.0,-5.328,0.0899,131.922,0.221,3.0,193782.0,Are & Be,So Be It (with Summer Walker) - Remix
15,0.208,0.575,0.738,0.0,-3.65,0.0712,82.609,0.391,8.0,166623.0,Are & Be,How Does It Feel
16,0.339,0.739,0.535,0.000219,-4.451,0.0424,133.009,0.195,6.0,178333.0,Are & Be,Temporary (feat. Don Toliver)
17,0.19,0.884,0.658,0.00164,-5.94,0.134,112.978,0.502,0.0,196495.0,Are & Be,Say You Want Me - Single Version
18,0.735,0.62,0.396,0.000985,-15.498,0.206,87.865,0.774,1.0,201027.0,Are & Be,Where I Go (feat. H.E.R.)
19,0.0498,0.914,0.643,0.0,-3.862,0.134,105.033,0.764,6.0,187907.0,Are & Be,2 Sugar (feat. Ayra Starr)
20,0.00348,0.789,0.614,0.00152,-6.491,0.0579,126.035,0.108,1.0,198898.0,Are & Be,AMERICA HAS A PROBLEM
21,0.232,0.531,0.525,0.0,-6.5,0.0671,66.9,0.502,1.0,232857.0,Are & Be,Die For You - Remix
22,0.0649,0.639,0.641,1.58e-05,-6.798,0.0344,111.017,0.419,8.0,265889.0,Are & Be,Deserve Me (with Summer Walker)
23,0.592,0.559,0.453,1.23e-05,-8.746,0.0684,123.906,0.622,10.0,184633.0,Are & Be,People (feat. Ayra Starr & Omah Lay)
24,0.389,0.702,0.472,0.0,-7.282,0.0967,122.083,0.39,5.0,281013.0,Are & Be,Tell Me It's Over (feat. Summer Walker & 6LACK)
25,0.661,0.524,0.578,5.96e-05,-4.8,0.08,69.695,0.399,6.0,220250.0,Are & Be,Demon Time (with Ari Lennox) - Remix
26,0.689,0.601,0.481,0.0033,-8.366,0.0634,152.994,0.484,7.0,216524.0,Are & Be,Let Me Go
27,0.4,0.507,0.538,1.9e-05,-7.454,0.0643,111.458,0.239,1.0,293571.0,Are & Be,Breaking Point
28,0.853,0.707,0.261,0.0,-10.139,0.0784,65.038,0.545,9.0,183893.0,Are & Be,Love Language
29,0.312,0.672,0.783,0.0399,-6.463,0.0852,85.526,0.66,5.0,206693.0,Are & Be,Stories In Motion (with Wale)
30,0.402,0.554,0.754,1.71e-06,-7.088,0.0797,146.076,0.728,1.0,230137.0,Are & Be,white rice déjà vu
31,0.143,0.467,0.624,0.000899,-8.511,0.0508,141.889,0.31,10.0,225947.0,Are & Be,I Wish you Roses
32,0.309,0.738,0.613,0.0,-6.81,0.0649,90.012,0.637,0.0,167592.0,Are & Be,Used To Me (feat. Ty Dolla $ign)
33,0.061,0.74,0.758,1.44e-06,-5.851,0.0921,171.925,0.757,1.0,189825.0,Are & Be,What It Is (Solo Version)
34,0.0159,0.775,0.538,5.1e-06,-6.501,0.0429,96.503,0.732,1.0,159396.0,Are & Be,Do You Mind
35,0.174,0.8,0.614,0.000176,-6.255,0.0668,135.018,0.548,7.0,230841.0,Are & Be,Queen Space (with Summer Walker)
36,0.0452,0.758,0.552,2.6e-06,-6.205,0.0346,98.976,0.489,7.0,262712.0,Are & Be,GLU
37,0.617,0.653,0.456,7.04e-05,-8.22,0.0331,103.078,0.36,3.0,173840.0,Are & Be,Shadows (with Kehlani)
38,0.473,0.731,0.423,0.000413,-10.147,0.0784,76.964,0.78,6.0,90111.0,Are & Be,We Might Even Be Falling In Love (Duet) - Spotify Singles
39,0.14,0.735,0.48,0.0,-8.754,0.278,133.075,0.363,1.0,187776.0,Are & Be,Save Your Soul
40,0.0635,0.695,0.526,0.0,-7.486,0.043,121.939,0.534,8.0,283314.0,Are & Be,Until The End Of Time - Spotify Singles
41,0.42,0.836,0.411,0.382,-9.084,0.0325,90.876,0.845,6.0,297717.0,Are & Be,Fight for Love
42,0.0495,0.805,0.616,0.0,-4.866,0.313,84.978,0.764,1.0,195579.0,Are & Be,Curious (feat. Fabolous)
43,0.116,0.731,0.493,8.32e-06,-4.96,0.0581,127.03,0.852,6.0,201622.0,Are & Be,Feature Me
44,0.228,0.848,0.512,0.00232,-7.72,0.102,120.009,0.572,3.0,181840.0,Are & Be,Shirt
45,0.367,0.363,0.498,0.00213,-11.249,0.155,75.885,0.251,9.0,265723.0,Are & Be,Enough for Love
46,0.594,0.557,0.455,0.0,-6.469,0.0444,123.842,0.584,10.0,178720.0,Are & Be,Like Her Too
47,0.543,0.815,0.606,2.03e-05,-4.496,0.0586,114.009,0.484,2.0,223160.0,Are & Be,FOREVER (with 6LACK)
48,0.0553,0.621,0.411,0.0,-8.261,0.0333,110.113,0.357,6.0,202520.0,Are & Be,Spread Thin
49,0.948,0.395,0.241,0.000418,-11.555,0.045,77.873,0.248,3.0,116129.0,Are & Be,Mad Riches
50,0.913,0.367,0.142,0.00367,-12.717,0.0319,69.827,0.1,6.0,189463.0,Are & Be,DO 4 LOVE
51,0.00864,0.583,0.829,0.0,-4.603,0.134,174.028,0.575,1.0,275987.0,I Love My '00s R&B,Umbrella
52,0.354,0.626,0.357,0.0,-7.166,0.0631,179.869,0.401,2.0,238867.0,I Love My '00s R&B,It's A Wrap
53,0.603,0.609,0.444,6.86e-06,-9.129,0.106,118.402,0.166,7.0,228707.0,I Love My '00s R&B,If I Ain't Got You
54,0.064,0.688,0.519,0.0,-4.285,0.0283,116.714,0.318,5.0,255333.0,I Love My '00s R&B,Love
55,0.247,0.476,0.407,0.0,-9.239,0.0368,178.258,0.226,4.0,242467.0,I Love My '00s R&B,Officially Missing You
56,0.538,0.683,0.664,0.0,-4.233,0.0332,106.991,0.866,5.0,266307.0,I Love My '00s R&B,Bust Your Windows
57,0.178,0.686,0.588,0.0,-8.343,0.0554,94.519,0.617,7.0,249120.0,I Love My '00s R&B,Let Me Love You
58,0.057,0.589,0.655,0.000353,-8.138,0.0488,105.272,0.675,8.0,220640.0,I Love My '00s R&B,Long Way 2 Go
59,0.107,0.387,0.64,0.0,-5.817,0.081,59.989,0.617,11.0,245933.0,I Love My '00s R&B,Take You Down
60,0.0264,0.84,0.476,0.0,-7.918,0.0629,139.987,0.767,0.0,201400.0,I Love My '00s R&B,We Belong Together
61,0.0448,0.707,0.724,0.0,-3.887,0.051,108.984,0.659,11.0,250107.0,I Love My '00s R&B,Spotlight
62,0.00193,0.676,0.73,0.0,-5.963,0.267,178.117,0.489,1.0,215853.0,I Love My '00s R&B,Like This (feat. Eve)
63,0.0109,0.693,0.549,0.0,-8.141,0.119,80.028,0.605,1.0,227960.0,I Love My '00s R&B,Buy U a Drank (Shawty Snappin') (feat. Yung Joc)
64,0.439,0.748,0.372,0.0,-7.577,0.173,95.033,0.547,7.0,251427.0,I Love My '00s R&B,Just Friends (Sunny)
65,0.0788,0.576,0.515,0.0,-6.178,0.0295,95.406,0.407,6.0,251200.0,I Love My '00s R&B,"Lions, Tigers & Bears"
66,0.00798,0.826,0.67,0.0,-5.559,0.169,74.007,0.794,2.0,226293.0,I Love My '00s R&B,Do It To It
67,0.215,0.684,0.455,1.08e-06,-8.216,0.0307,97.956,0.487,5.0,216893.0,I Love My '00s R&B,How Do I Breathe
68,0.314,0.796,0.477,0.0,-7.161,0.108,119.928,0.685,1.0,231933.0,I Love My '00s R&B,Burn
69,0.577,0.624,0.654,0.0,-6.582,0.183,73.898,0.564,8.0,288333.0,I Love My '00s R&B,Cry Me a River
70,0.347,0.833,0.515,0.00156,-5.0,0.0462,97.007,0.4,11.0,257333.0,I Love My '00s R&B,I Don't Wanna Know (feat. Enya & P. Diddy) - 2016 Remaster
71,0.11,0.665,0.609,1.28e-05,-8.188,0.0468,94.452,0.387,1.0,214600.0,I Love My '00s R&B,Fallen
72,0.193,0.777,0.501,0.0,-6.549,0.112,134.015,0.844,2.0,232840.0,I Love My '00s R&B,Shake It Off
73,0.452,0.569,0.596,7.92e-05,-6.486,0.172,93.135,0.754,8.0,217347.0,I Love My '00s R&B,When I See U
74,0.263,0.652,0.609,0.00101,-7.519,0.037,95.986,0.482,11.0,210200.0,I Love My '00s R&B,Fallin'
75,0.233,0.546,0.538,0.0,-7.886,0.0523,182.12,0.58,7.0,295773.0,I Love My '00s R&B,Into You (feat. Tamia)
76,0.226,0.664,0.351,2.38e-06,-12.136,0.118,113.204,0.816,0.0,254147.0,I Love My '00s R&B,Lost Without U
77,0.0548,0.772,0.688,9.79e-05,-4.715,0.0405,98.0,0.348,1.0,236907.0,I Love My '00s R&B,Case Of The Ex (Whatcha Gonna Do)
78,0.194,0.657,0.629,0.0,-4.938,0.0782,93.985,0.726,6.0,266893.0,I Love My '00s R&B,U Remind Me
79,0.31,0.567,0.747,0.0,-6.019,0.105,89.036,0.556,6.0,224147.0,I Love My '00s R&B,Girl
80,0.0717,0.726,0.7,0.0,-5.881,0.0998,146.559,0.673,2.0,246333.0,I Love My '00s R&B,Be Without You - Kendu Mix
81,0.0849,0.653,0.429,0.00371,-10.473,0.0297,146.073,0.627,11.0,274933.0,I Love My '00s R&B,By Your Side
82,0.26,0.725,0.487,1.09e-05,-5.959,0.0368,136.086,0.599,8.0,296693.0,I Love My '00s R&B,I Wanna Know
83,0.00916,0.739,0.947,3.14e-05,-1.916,0.0411,88.009,0.766,11.0,261933.0,I Love My '00s R&B,He Wasn't Man Enough
84,0.0227,0.816,0.5,1.53e-06,-4.551,0.03,124.037,0.649,1.0,247840.0,I Love My '00s R&B,U Got It Bad
85,0.00453,0.724,0.87,0.0,-3.614,0.113,93.01,0.81,1.0,207547.0,I Love My '00s R&B,Say Aah (feat. Fabolous)
86,0.347,0.665,0.695,0.0,-5.763,0.0532,90.119,0.707,0.0,227387.0,I Love My '00s R&B,Foolish
87,0.18,0.735,0.679,0.000198,-5.588,0.0431,140.858,0.264,9.0,231173.0,I Love My '00s R&B,Motivation
88,0.197,0.808,0.721,0.0,-5.165,0.213,94.955,0.773,1.0,238360.0,I Love My '00s R&B,Let It Go
89,0.0586,0.845,0.467,0.0,-7.674,0.138,138.007,0.702,1.0,211200.0,I Love My '00s R&B,Confessions Part II
90,0.548,0.683,0.552,0.0,-5.139,0.108,98.946,0.519,10.0,215960.0,I Love My '00s R&B,That Girl
91,0.132,0.911,0.551,4.12e-05,-3.75,0.0449,92.887,0.969,8.0,265867.0,I Love My '00s R&B,Family Affair
92,0.0782,0.673,0.614,0.0,-5.426,0.103,176.052,0.362,7.0,289747.0,I Love My '00s R&B,Blame It
93,0.56,0.706,0.685,0.0,-3.669,0.0837,117.448,0.444,11.0,288533.0,I Love My '00s R&B,Heaven Can Wait
94,0.318,0.562,0.594,0.0,-4.578,0.0558,62.876,0.423,3.0,265533.0,I Love My '00s R&B,Differences
95,0.17,0.684,0.606,0.0,-7.268,0.0504,127.901,0.723,5.0,275107.0,I Love My '00s R&B,Bed
96,0.0888,0.735,0.521,0.0,-6.696,0.0876,77.01,0.374,7.0,235333.0,I Love My '00s R&B,Unappreciated
97,0.257,0.774,0.571,0.0,-6.162,0.114,99.994,0.593,10.0,231560.0,I Love My '00s R&B,Golden
98,0.252,0.563,0.402,2.07e-06,-10.496,0.0668,115.561,0.2,9.0,310520.0,I Love My '00s R&B,Pretty Wings - uncut
99,0.102,0.412,0.876,0.0,-6.008,0.47,130.159,0.703,5.0,273133.0,I Love My '00s R&B,You
100,0.189,0.775,0.731,0.0,-5.446,0.134,131.105,0.821,8.0,256427.0,I Love My '00s R&B,Ice Box
101,0.226,0.75,0.458,3.25e-05,-9.092,0.0803,83.61,0.536,1.0,301133.0,I Love My '00s R&B,"Me, Myself and I"
102,0.0702,0.637,0.725,0.00438,-5.073,0.0333,92.99,0.415,5.0,274733.0,I Love My '00s R&B,Rock The Boat
103,0.732,0.596,0.505,1.97e-05,-7.892,0.0619,86.097,0.335,7.0,249240.0,I Love My '00s R&B,Un-thinkable (I'm Ready)
104,0.408,0.71,0.797,0.0,-3.006,0.0582,94.998,0.849,4.0,209120.0,I Love My '00s R&B,Rock Wit U (Awww Baby)
105,0.311,0.683,0.653,1.02e-06,-6.344,0.201,96.905,0.864,7.0,232560.0,I Love My '00s R&B,Where the Party At (feat. Nelly)
106,0.358,0.699,0.699,0.0,-5.564,0.0737,94.977,0.611,8.0,206413.0,I Love My '00s R&B,Can't Help but Wait
107,0.123,0.672,0.62,0.0,-4.865,0.0422,78.005,0.627,8.0,221920.0,I Love My '00s R&B,Rockin' That Shit
108,0.114,0.879,0.73,0.0,-4.369,0.164,99.925,0.885,11.0,213227.0,I Love My '00s R&B,Don't Mess With My Man (feat. Brian Casey & Brandon Casey)
109,0.119,0.536,0.612,0.0,-5.847,0.272,86.768,0.57,4.0,229040.0,I Love My '00s R&B,Yo (Excuse Me Miss)
110,0.409,0.697,0.629,3.8e-06,-5.757,0.0425,123.279,0.439,9.0,267413.0,I Love My '00s R&B,Promise
111,0.271,0.56,0.372,0.0,-6.58,0.0446,119.384,0.473,11.0,322093.0,I Love My '00s R&B,Until The End Of Time (with Beyoncé)
112,0.127,0.673,0.592,0.0,-5.196,0.0537,142.222,0.705,6.0,191573.0,I Love My '00s R&B,Superstar
113,0.00277,0.677,0.52,0.0,-6.255,0.334,203.862,0.768,4.0,193093.0,I Love My '00s R&B,Peaches & Cream
114,0.377,0.688,0.404,0.0,-9.481,0.0818,75.007,0.448,9.0,277840.0,I Love My '00s R&B,Southside
115,0.165,0.516,0.69,0.0,-6.944,0.0436,129.833,0.398,6.0,250880.0,I Love My '00s R&B,Since You've Been Gone
116,0.681,0.717,0.449,0.0,-9.688,0.0596,108.802,0.611,5.0,257427.0,I Love My '00s R&B,Free Yourself (feat. Missy Elliott)
117,0.083,0.785,0.479,0.0,-4.956,0.044,75.889,0.364,7.0,262773.0,I Love My '00s R&B,Shawty Is Da Shit
118,0.355,0.856,0.755,0.000621,-5.691,0.0331,123.883,0.842,10.0,270893.0,I Love My '00s R&B,Wish I Didn't Miss You
119,0.000204,0.7,0.538,0.0,-5.952,0.045,136.518,0.189,1.0,237733.0,I Love My '00s R&B,Grind With Me
120,0.534,0.653,0.837,7.12e-05,-6.818,0.124,97.914,0.64,6.0,326240.0,I Love My '00s R&B,No More Drama
121,0.00637,0.787,0.425,0.00169,-5.692,0.0641,99.225,0.711,10.0,221280.0,I Love My '00s R&B,Dance Tonight
122,0.233,0.66,0.536,0.00669,-8.786,0.29,159.963,0.775,10.0,237800.0,I Love My '00s R&B,Oops (Oh My) [feat. Missy Elliott]
123,0.078,0.579,0.742,0.0,-3.616,0.0474,78.478,0.401,2.0,231653.0,I Love My '00s R&B,Heaven Sent
124,0.0956,0.833,0.681,0.0,-6.028,0.215,95.48,0.887,1.0,282533.0,I Love My '00s R&B,"Bump, Bump, Bump (feat. P. Diddy)"
125,0.0492,0.802,0.552,1.7e-06,-4.796,0.0503,105.481,0.601,5.0,214560.0,I Love My '00s R&B,After Party
126,0.462,0.412,0.77,1.5e-06,-6.057,0.18,101.955,0.418,11.0,254493.0,I Love My '00s R&B,Halfcrazy
127,0.245,0.602,0.785,0.0,-6.129,0.0578,84.038,0.565,7.0,214480.0,I Love My '00s R&B,I Need a Girl
128,0.014,0.723,0.322,0.0,-9.702,0.0341,90.063,0.0406,8.0,267867.0,I Love My '00s R&B,I Luv Your Girl
129,0.107,0.733,0.521,0.0,-3.657,0.0457,112.913,0.525,3.0,294693.0,I Love My '00s R&B,How You Gonna Act Like That
130,0.0583,0.708,0.655,2.1e-06,-2.69,0.0883,89.99,0.545,8.0,279160.0,I Love My '00s R&B,Butterflies
131,0.0444,0.878,0.417,0.0,-6.799,0.361,77.49,0.904,7.0,325573.0,I Love My '00s R&B,Soldier (feat. T.I. & Lil' Wayne)
132,0.453,0.894,0.404,1.57e-06,-5.913,0.13,102.009,0.759,9.0,236507.0,I Love My '00s R&B,Frontin' (feat. Jay-Z) - Club Mix
133,0.067,0.829,0.652,0.0,-8.693,0.108,99.581,0.726,7.0,243159.0,I Love My '00s R&B,Wifey
134,0.0577,0.712,0.657,0.0,-5.888,0.149,97.993,0.437,10.0,249573.0,I Love My '00s R&B,Find A Way
135,0.59,0.264,0.663,0.00443,-8.264,0.187,167.078,0.249,9.0,366733.0,I Love My '00s R&B,You Don't Know My Name
136,0.123,0.822,0.905,0.0,-4.032,0.241,128.014,0.674,5.0,209533.0,I Love My '00s R&B,Get It Shawty
137,0.0787,0.727,0.628,2.52e-05,-7.055,0.196,76.044,0.299,4.0,280799.0,I Love My '00s R&B,A Long Walk (2020 Remastered)
138,0.0793,0.655,0.649,0.000393,-5.653,0.089,86.968,0.759,1.0,229867.0,I Love My '00s R&B,More Than A Woman
139,0.0618,0.78,0.572,0.0,-6.797,0.0951,100.999,0.695,0.0,263866.0,I Love My '00s R&B,Just in Case
140,0.48,0.753,0.472,0.0133,-9.761,0.121,135.277,0.816,3.0,238733.0,I Love My '00s R&B,Didn't Cha Know
141,0.0279,0.683,0.657,4.49e-05,-10.668,0.099,99.059,0.764,6.0,222947.0,I Love My '00s R&B,4Ever (feat. Fabolous)
142,0.32,0.595,0.525,0.0,-7.338,0.245,136.061,0.756,11.0,226333.0,I Love My '00s R&B,For Real
143,0.265,0.436,0.533,0.0,-4.266,0.0472,130.768,0.366,2.0,327693.0,I Love My '00s R&B,I Should Have Cheated
144,0.31,0.588,0.614,0.0,-5.857,0.0726,121.299,0.59,5.0,228267.0,I Love My '00s R&B,Do You
145,0.16,0.838,0.304,0.0267,-9.975,0.0626,112.618,0.221,4.0,430800.0,I Love My '00s R&B,Untitled (How Does It Feel)
146,0.285,0.612,0.579,0.0,-6.417,0.0553,86.31,0.716,1.0,284667.0,I Love My '00s R&B,Missing You
147,0.179,0.568,0.732,4.92e-06,-4.896,0.103,186.048,0.626,11.0,258667.0,I Love My '00s R&B,"Slow Down - 12"" Version"
148,0.176,0.618,0.552,0.0,-6.863,0.0981,81.975,0.586,8.0,242773.0,I Love My '00s R&B,So Gone
149,0.0593,0.736,0.666,3.82e-05,-4.929,0.0337,89.824,0.224,1.0,226760.0,I Love My '00s R&B,I Wish
150,0.0614,0.697,0.925,0.0,-4.209,0.216,96.951,0.678,3.0,295827.0,I Love My '00s R&B,Heard It All Before
151,0.922,0.557,0.16,0.000756,-16.302,0.0315,136.01,0.133,5.0,218000.0,I Love My '90s R&B,Like a Tattoo
152,0.0251,0.743,0.675,0.000717,-4.267,0.0953,92.909,0.59,8.0,214400.0,I Love My '90s R&B,No Scrubs
153,0.303,0.867,0.646,0.0,-4.674,0.288,88.634,0.67,1.0,304600.0,I Love My '90s R&B,No Diggity
154,0.273,0.713,0.678,0.0,-3.525,0.102,138.009,0.734,5.0,271333.0,I Love My '90s R&B,Say My Name
155,0.0393,0.535,0.505,0.0,-8.926,0.245,99.935,0.495,2.0,320267.0,I Love My '90s R&B,Doo Wop (That Thing)
156,0.139,0.669,0.727,0.0,-7.588,0.0353,102.322,0.807,7.0,243493.0,I Love My '90s R&B,Fantasy
157,0.00631,0.715,0.833,0.0,-5.379,0.108,95.487,0.612,2.0,213093.0,I Love My '90s R&B,Return of the Mack
158,0.00186,0.749,0.605,0.0381,-9.359,0.086,142.024,0.966,8.0,251733.0,I Love My '90s R&B,Pony
159,0.311,0.769,0.505,7.49e-05,-7.345,0.0829,171.804,0.757,1.0,279507.0,I Love My '90s R&B,Waterfalls
160,0.467,0.629,0.364,0.0204,-12.259,0.038,166.266,0.701,11.0,440467.0,I Love My '90s R&B,No Ordinary Love
161,0.153,0.831,0.921,0.00224,-2.383,0.0582,108.002,0.795,5.0,239227.0,I Love My '90s R&B,Remember the Time
162,0.539,0.704,0.707,0.00106,-6.537,0.0391,93.145,0.761,1.0,294787.0,I Love My '90s R&B,The Boy Is Mine
163,0.118,0.593,0.619,0.0,-9.003,0.0976,80.02,0.668,3.0,326533.0,I Love My '90s R&B,Ex-Factor
164,0.139,0.845,0.576,0.0,-5.15,0.153,127.641,0.461,11.0,256027.0,I Love My '90s R&B,"Bills, Bills, Bills"
165,0.0664,0.64,0.427,0.0,-9.29,0.0241,149.703,0.529,5.0,351467.0,I Love My '90s R&B,End Of The Road
166,0.00195,0.84,0.56,0.00417,-10.53,0.21,111.815,0.775,6.0,261853.0,I Love My '90s R&B,Poison
167,0.235,0.532,0.407,0.0,-9.658,0.0233,83.207,0.23,6.0,259853.0,I Love My '90s R&B,I Swear
168,0.0396,0.762,0.403,0.0113,-10.423,0.158,80.476,0.346,11.0,226133.0,I Love My '90s R&B,On & On
169,0.0561,0.77,0.475,4.72e-06,-9.512,0.159,82.511,0.473,7.0,261573.0,I Love My '90s R&B,My Love Is Your Love
170,0.107,0.693,0.533,0.0,-10.954,0.0402,127.661,0.568,2.0,291907.0,I Love My '90s R&B,Weak
171,0.279,0.733,0.395,2.37e-06,-11.959,0.0366,96.085,0.661,6.0,276067.0,I Love My '90s R&B,So Anxious
172,0.353,0.568,0.495,0.0,-8.964,0.0299,128.234,0.303,1.0,281067.0,I Love My '90s R&B,One Sweet Day
173,0.0347,0.741,0.508,6.45e-05,-5.099,0.0507,121.965,0.354,11.0,270760.0,I Love My '90s R&B,One In A Million
174,0.0193,0.811,0.458,1.41e-06,-9.688,0.0402,92.94,0.797,5.0,268533.0,I Love My '90s R&B,Creep
175,0.0665,0.656,0.479,0.00272,-7.055,0.0348,184.374,0.708,7.0,261867.0,I Love My '90s R&B,So Into You
176,0.103,0.559,0.49,0.0,-8.06,0.0247,142.447,0.202,2.0,236760.0,I Love My '90s R&B,I'll Make Love To You
177,0.0118,0.847,0.402,0.0,-9.952,0.0641,99.693,0.752,7.0,259440.0,I Love My '90s R&B,Too Close
178,0.00364,0.767,0.551,0.0,-7.328,0.0616,100.904,0.796,0.0,275707.0,I Love My '90s R&B,Love Like This
179,0.162,0.805,0.802,0.000883,-7.076,0.1,127.924,0.531,1.0,292400.0,I Love My '90s R&B,It's Not Right But It's Okay
180,0.393,0.615,0.514,0.0,-9.759,0.0466,175.849,0.822,11.0,260667.0,I Love My '90s R&B,Twisted
181,0.151,0.729,0.442,0.0,-8.106,0.285,81.029,0.757,11.0,259307.0,I Love My '90s R&B,You Got Me
182,0.00373,0.592,0.562,3.23e-05,-6.869,0.0239,90.16,0.208,10.0,250173.0,I Love My '90s R&B,Angel of Mine
183,0.302,0.703,0.7,0.471,-6.789,0.0693,97.675,0.582,5.0,265107.0,I Love My '90s R&B,That's The Way Love Goes
184,0.035,0.8,0.362,3.99e-06,-10.849,0.0634,93.059,0.888,6.0,236067.0,I Love My '90s R&B,Tell Me
185,0.111,0.762,0.459,0.0219,-10.307,0.0379,96.069,0.749,0.0,345976.0,I Love My '90s R&B,Ascension (Don't Ever Wonder) - Remastered 2021
186,0.0402,0.854,0.543,5.73e-05,-6.166,0.0844,103.032,0.868,8.0,243733.0,I Love My '90s R&B,"U Know What's Up (feat. Lisa ""Left Eye"" Lopes)"
187,0.0174,0.791,0.702,0.0,-7.333,0.0623,103.646,0.789,1.0,237547.0,I Love My '90s R&B,This Is How We Do It
188,0.409,0.618,0.688,6.32e-06,-5.867,0.0477,78.311,0.561,5.0,291880.0,I Love My '90s R&B,Don't Let Go (Love)
189,0.373,0.685,0.38,0.0,-11.219,0.112,175.562,0.87,8.0,252267.0,I Love My '90s R&B,Cupid
190,0.761,0.626,0.441,0.0138,-10.637,0.0308,78.094,0.563,9.0,291400.0,I Love My '90s R&B,At Your Best (You Are Love)
191,0.177,0.703,0.469,0.0,-6.515,0.0415,86.038,0.661,11.0,291667.0,I Love My '90s R&B,I Wanna Be Down
192,0.119,0.769,0.781,0.000371,-5.472,0.0797,95.02,0.826,0.0,269973.0,I Love My '90s R&B,Real Love
193,0.0177,0.752,0.364,0.000306,-10.375,0.277,89.842,0.534,7.0,241760.0,I Love My '90s R&B,Got 'Til It's Gone
194,0.0352,0.705,0.725,0.0149,-7.435,0.0506,92.186,0.76,4.0,166693.0,I Love My '90s R&B,Where My Girls At
195,0.0985,0.672,0.52,1.28e-06,-9.965,0.0407,137.213,0.551,7.0,356960.0,I Love My '90s R&B,Breakin' My Heart (Pretty Brown Eyes)
196,0.588,0.699,0.388,1.98e-06,-10.722,0.0531,125.858,0.566,6.0,274667.0,I Love My '90s R&B,They Don't Know
197,0.337,0.643,0.486,3.86e-06,-10.443,0.0278,138.151,0.146,4.0,264507.0,I Love My '90s R&B,Rain
198,0.0759,0.658,0.711,1.77e-05,-7.424,0.0425,172.365,0.614,2.0,284587.0,I Love My '90s R&B,Can We Talk
199,0.129,0.643,0.413,0.00105,-11.929,0.0565,130.026,0.339,8.0,386627.0,I Love My '90s R&B,Next Lifetime
200,0.0068,0.544,0.648,0.000919,-8.079,0.29,142.026,0.956,8.0,324800.0,I Love My '90s R&B,Pony
201,0.125,0.784,0.298,3.19e-05,-9.56,0.0542,87.172,0.846,5.0,279240.0,I Love My '90s R&B,Mary Jane (All Night Long)
202,0.0221,0.865,0.557,0.00353,-8.018,0.0612,101.295,0.859,2.0,252400.0,I Love My '90s R&B,Hey Mr. D.J.
203,0.00549,0.551,0.591,6.55e-06,-8.404,0.12,201.81,0.474,6.0,236947.0,I Love My '90s R&B,I Wanna Sex You Up - Single Mix
204,0.0262,0.655,0.837,5.85e-06,-6.04,0.0723,91.014,0.66,11.0,253613.0,I Love My '90s R&B,Freak Like Me
205,0.147,0.831,0.915,0.00571,-7.501,0.128,102.979,0.881,10.0,216373.0,I Love My '90s R&B,Don't Walk Away
206,0.184,0.902,0.614,0.000742,-6.529,0.289,94.069,0.862,4.0,236907.0,I Love My '90s R&B,Still Not a Player (feat. Joe)
207,0.14,0.815,0.364,0.0255,-11.834,0.089,84.898,0.723,8.0,346267.0,I Love My '90s R&B,Lady
208,0.137,0.841,0.741,0.000445,-3.487,0.0359,88.408,0.834,9.0,290960.0,I Love My '90s R&B,If Your Girl Only Knew
209,0.0179,0.635,0.614,0.000201,-7.165,0.197,174.213,0.736,7.0,286400.0,I Love My '90s R&B,I Can Love You
210,0.0121,0.68,0.389,0.0834,-13.239,0.0545,80.145,0.68,8.0,332133.0,I Love My '90s R&B,Cherish the Day
211,0.233,0.588,0.522,0.0,-6.254,0.0383,66.024,0.584,9.0,290600.0,I Love My '90s R&B,Sweet Lady
