,acousticness,danceability,energy,instrumentalness,loudness,speechiness,tempo,valence,key,duration_ms,Classification,song_name
1324,0.208,0.7,0.584,0.0,-6.242,0.0519,159.976,0.612,2.0,216493.0,K-Pop Acoustic,Spring Flowers
1325,0.77,0.699,0.43,6.65e-06,-6.427,0.034,129.761,0.541,11.0,182711.0,K-Pop Acoustic,"Cocktail (feat. SAGE, RYUKIE)"
1326,0.543,0.66,0.481,0.0,-6.107,0.0545,79.048,0.412,8.0,219000.0,K-Pop Acoustic,Chilly Weather
1327,0.68,0.698,0.226,0.0,-7.321,0.0325,90.095,0.733,7.0,215354.0,K-Pop Acoustic,vacation
1328,0.505,0.523,0.512,0.0,-7.016,0.0753,171.806,0.419,10.0,188865.0,K-Pop Acoustic,Stupid love song (with Crush)
1329,0.921,0.742,0.254,1.96e-05,-7.384,0.0388,108.16,0.122,1.0,213800.0,K-Pop Acoustic,Headache
1330,0.453,0.607,0.59,0.0,-4.125,0.0265,82.002,0.444,0.0,231053.0,K-Pop Acoustic,Is you
1331,0.347,0.687,0.743,0.0,-4.716,0.0459,92.002,0.545,2.0,195507.0,K-Pop Acoustic,Just 10 centimeters
1332,0.69,0.408,0.291,2.44e-06,-9.373,0.0297,123.981,0.188,7.0,235157.0,K-Pop Acoustic,A story that will turn into a poem
1333,0.799,0.507,0.203,0.159,-17.199,0.0592,117.375,0.141,6.0,129253.0,K-Pop Acoustic,GONE BY THE MORNING
1334,0.884,0.594,0.158,0.0,-7.383,0.0428,85.932,0.586,9.0,161250.0,K-Pop Acoustic,Dear My All
1335,0.854,0.767,0.307,0.0,-7.294,0.032,95.04,0.763,3.0,188196.0,K-Pop Acoustic,Paint
1336,0.18,0.68,0.508,2.74e-06,-6.813,0.0555,81.888,0.374,9.0,214147.0,K-Pop Acoustic,how do i
1337,0.639,0.759,0.552,0.0,-6.128,0.0784,78.018,0.514,5.0,224000.0,K-Pop Acoustic,Think About You
1338,0.519,0.759,0.495,0.0,-4.878,0.0356,95.008,0.746,5.0,227507.0,K-Pop Acoustic,HONEY (Feat. Crucial Star)
1339,0.249,0.846,0.328,0.0,-6.262,0.0404,110.066,0.959,7.0,174274.0,K-Pop Acoustic,I said
1340,0.228,0.54,0.409,0.00451,-8.952,0.0266,129.894,0.135,5.0,287387.0,K-Pop Acoustic,"Oh, My Sun"
1341,0.671,0.406,0.492,0.0,-6.837,0.0303,91.241,0.279,4.0,238267.0,K-Pop Acoustic,We're Already
1342,0.528,0.701,0.553,0.0,-3.393,0.0287,94.023,0.515,3.0,187733.0,K-Pop Acoustic,Dear my X
1343,0.209,0.787,0.46,0.074,-6.095,0.0676,87.967,0.447,2.0,183824.0,K-Pop Acoustic,When It’s Cold
1344,0.64,0.642,0.543,0.0,-5.535,0.0855,99.91,0.76,9.0,113347.0,K-Pop Acoustic,LEGO(Let's Go)
1345,0.00249,0.689,0.899,5.64e-06,-3.187,0.0295,115.012,0.622,5.0,194373.0,City Pop Korea (한국 씨티팝),Lonely Night
1346,0.461,0.607,0.734,0.457,-4.589,0.0264,90.014,0.527,2.0,270714.0,City Pop Korea (한국 씨티팝),Afterlife (Feat. OOHYO)
1347,0.478,0.71,0.655,9.8e-06,-3.954,0.0328,98.999,0.432,10.0,196112.0,City Pop Korea (한국 씨티팝),Cream Dream
1348,0.544,0.681,0.765,4.54e-06,-5.234,0.0324,109.96,0.689,5.0,194400.0,City Pop Korea (한국 씨티팝),THIS CITY
1349,0.319,0.657,0.663,1.57e-05,-3.79,0.0231,100.012,0.598,9.0,200460.0,City Pop Korea (한국 씨티팝),Beautiful Night
1350,0.136,0.648,0.81,0.0,-3.9,0.0374,95.009,0.867,11.0,209156.0,City Pop Korea (한국 씨티팝),Thinking About You
1351,0.125,0.709,0.894,0.0202,-4.036,0.044,110.037,0.621,9.0,210136.0,City Pop Korea (한국 씨티팝),환상 Fantasy
1352,0.0935,0.572,0.681,1.55e-06,-4.783,0.0311,92.051,0.711,5.0,232299.0,City Pop Korea (한국 씨티팝),오늘같은 밤 A Night Like This
1353,0.158,0.659,0.609,0.0,-7.916,0.0387,87.062,0.668,5.0,202219.0,City Pop Korea (한국 씨티팝),SEOUL CITY POP
1354,0.137,0.623,0.805,0.0,-3.177,0.047,105.941,0.348,10.0,219667.0,City Pop Korea (한국 씨티팝),Cherry Blossom
1355,0.0804,0.725,0.71,0.0,-5.75,0.0669,105.922,0.679,10.0,235409.0,City Pop Korea (한국 씨티팝),Line
1356,0.117,0.628,0.805,0.00485,-3.973,0.0299,131.984,0.753,1.0,194773.0,City Pop Korea (한국 씨티팝),코코넛 러브 Coconut Love
1357,0.248,0.742,0.607,0.00144,-9.348,0.027,97.976,0.583,0.0,215031.0,City Pop Korea (한국 씨티팝),Kona (feat. Jennifer Choi)
1358,0.105,0.713,0.83,0.000324,-3.854,0.039,109.958,0.708,2.0,191707.0,City Pop Korea (한국 씨티팝),Shining Love Song
1359,0.438,0.562,0.549,9.01e-05,-9.31,0.0271,104.974,0.621,0.0,272068.0,City Pop Korea (한국 씨티팝),Drive
1360,0.0188,0.686,0.835,0.00608,-3.804,0.0378,123.02,0.612,2.0,221160.0,City Pop Korea (한국 씨티팝),1/6
1361,0.156,0.544,0.882,2.16e-06,-3.901,0.0625,115.052,0.549,10.0,299500.0,City Pop Korea (한국 씨티팝),Aqua (feat. Muzie)
1362,0.184,0.581,0.83,0.0233,-3.975,0.0438,99.91,0.795,5.0,190364.0,City Pop Korea (한국 씨티팝),불을 밝혀줘 Give Me The Light
1363,0.096,0.734,0.657,0.0,-4.929,0.0321,117.988,0.826,10.0,191104.0,City Pop Korea (한국 씨티팝),Drive to 1980 Love
1364,0.145,0.647,0.727,0.0,-3.508,0.0259,92.078,0.65,3.0,241542.0,City Pop Korea (한국 씨티팝),Dawn
1365,0.747,0.661,0.737,0.544,-6.317,0.0287,99.989,0.532,6.0,235747.0,City Pop Korea (한국 씨티팝),Wonder
1366,0.198,0.716,0.757,8.16e-06,-5.75,0.0555,104.946,0.576,2.0,212750.0,City Pop Korea (한국 씨티팝),With The Star
1367,0.203,0.741,0.592,1.44e-05,-9.807,0.0235,110.994,0.784,2.0,227370.0,City Pop Korea (한국 씨티팝),샴푸의 요정
1368,0.224,0.762,0.77,0.000297,-4.486,0.0345,108.018,0.81,1.0,221875.0,City Pop Korea (한국 씨티팝),Dive
1369,0.218,0.678,0.837,0.0,-4.498,0.0807,95.001,0.892,8.0,208818.0,City Pop Korea (한국 씨티팝),My Lady
1370,0.507,0.69,0.693,0.362,-6.823,0.0282,94.99,0.777,0.0,214737.0,City Pop Korea (한국 씨티팝),Empty
1371,0.107,0.837,0.768,5.57e-05,-5.212,0.0407,99.975,0.724,10.0,177749.0,City Pop Korea (한국 씨티팝),Goodbye Boy
1372,0.117,0.675,0.829,0.000844,-2.962,0.0455,108.914,0.694,6.0,212138.0,City Pop Korea (한국 씨티팝),Venus 샛별
1373,0.29,0.416,0.849,8.82e-05,-5.448,0.16,97.956,0.673,7.0,234099.0,City Pop Korea (한국 씨티팝),Dreams Come True
1374,0.613,0.621,0.573,0.312,-8.768,0.0308,90.0,0.414,9.0,293640.0,City Pop Korea (한국 씨티팝),2020
1375,0.173,0.58,0.803,0.0,-3.545,0.0424,99.945,0.834,1.0,233541.0,City Pop Korea (한국 씨티팝),HANGANG - Remix
1376,0.0295,0.724,0.711,6.44e-06,-4.372,0.0687,109.95,0.533,11.0,195974.0,City Pop Korea (한국 씨티팝),Caffeine
1377,0.151,0.477,0.835,0.00106,-3.259,0.0481,92.127,0.813,0.0,213995.0,City Pop Korea (한국 씨티팝),NEPTUNE
1378,0.0631,0.692,0.79,0.00926,-5.804,0.0477,114.924,0.735,7.0,257947.0,City Pop Korea (한국 씨티팝),보름달 Full Moon
1379,0.117,0.684,0.846,2.42e-06,-2.452,0.0326,98.015,0.802,9.0,208066.0,City Pop Korea (한국 씨티팝),Any Call (Call Me Any Time)
1380,0.0378,0.713,0.88,0.000228,-4.967,0.0378,112.989,0.744,7.0,208547.0,City Pop Korea (한국 씨티팝),The Moment
1381,0.206,0.7,0.551,0.0,-7.201,0.195,94.025,0.672,7.0,191499.0,City Pop Korea (한국 씨티팝),Come With Me (feat. Aden & H!)
1382,0.255,0.535,0.702,0.0,-5.304,0.0362,94.957,0.167,4.0,226453.0,City Pop Korea (한국 씨티팝),A day of weather
1383,0.151,0.685,0.955,0.000597,-1.901,0.0478,110.989,0.589,2.0,270270.0,City Pop Korea (한국 씨티팝),Orange Road (with YUKIKA)
1384,0.181,0.711,0.858,0.000547,-3.657,0.0493,104.979,0.613,8.0,204680.0,City Pop Korea (한국 씨티팝),Virtual World
1385,0.267,0.559,0.734,0.183,-6.717,0.0412,179.998,0.726,5.0,200167.0,City Pop Korea (한국 씨티팝),S.O.S
1386,0.303,0.781,0.86,7.27e-05,-3.602,0.0546,111.96,0.828,4.0,300289.0,City Pop Korea (한국 씨티팝),Guardian (Feat. KIM A REUM)
1387,0.123,0.683,0.649,0.0,-5.871,0.0344,105.971,0.732,5.0,194373.0,City Pop Korea (한국 씨티팝),Love Note!
1388,0.391,0.664,0.81,9.28e-06,-5.063,0.0585,99.868,0.541,0.0,222253.0,City Pop Korea (한국 씨티팝),City Girl City Boy
1389,0.00531,0.557,0.922,4.91e-06,-3.38,0.0509,134.972,0.388,1.0,260170.0,City Pop Korea (한국 씨티팝),Highteen (Feat. Lee Won Seok of Daybreak)
1390,0.216,0.605,0.635,0.00193,-8.722,0.0317,93.013,0.458,8.0,252903.0,City Pop Korea (한국 씨티팝),After a long time(Digging Club Seoul Ver.)
1391,0.375,0.622,0.701,2.81e-05,-6.273,0.0312,100.007,0.638,1.0,245280.0,City Pop Korea (한국 씨티팝),Grace
1392,0.322,0.753,0.752,0.00285,-5.497,0.0526,93.007,0.455,0.0,194267.0,City Pop Korea (한국 씨티팝),"Desire (Feat. 정진형, Vince)"
1393,0.375,0.741,0.84,6.11e-06,-4.245,0.0366,97.999,0.921,1.0,226804.0,City Pop Korea (한국 씨티팝),Submarine (with Hoody)
1394,0.501,0.645,0.773,0.0681,-5.611,0.0308,81.991,0.554,2.0,252209.0,City Pop Korea (한국 씨티팝),Afterlife (Feat. OOHYO) - Voradory Ver.
1395,0.438,0.717,0.868,0.0,-3.073,0.04,100.005,0.552,7.0,215880.0,City Pop Korea (한국 씨티팝),Future
1396,0.261,0.654,0.854,3.23e-06,-2.093,0.0392,100.951,0.749,5.0,218880.0,City Pop Korea (한국 씨티팝),Elastic Love
1397,0.069,0.747,0.887,0.0,-3.979,0.0345,113.979,0.623,8.0,226933.0,City Pop Korea (한국 씨티팝),Moonset
1398,0.184,0.553,0.707,2.2e-05,-4.591,0.0344,94.879,0.415,11.0,188573.0,City Pop Korea (한국 씨티팝),Why
1399,0.295,0.615,0.475,0.0,-5.739,0.0543,180.164,0.603,0.0,185173.0,City Pop Korea (한국 씨티팝),feelight!
1400,0.725,0.533,0.658,6.01e-06,-7.073,0.245,84.693,0.794,9.0,198051.0,City Pop Korea (한국 씨티팝),The girl in my memories (Digging club Seoul Ver.)
1401,0.702,0.748,0.437,0.0,-7.348,0.0826,86.009,0.418,9.0,255840.0,City Pop Korea (한국 씨티팝),Monthly Project 2023 January Yoon Jong Shin - The Third
1402,0.46,0.511,0.87,2.38e-05,-3.368,0.0387,83.9,0.688,5.0,269286.0,City Pop Korea (한국 씨티팝),"Pluto (with SFC.JGR, Hoody)"
1403,0.106,0.645,0.86,0.0,-3.69,0.0383,125.976,0.454,2.0,289306.0,City Pop Korea (한국 씨티팝),Your Summer
1404,0.114,0.659,0.842,3.01e-06,-2.388,0.0275,102.92,0.18,6.0,257452.0,City Pop Korea (한국 씨티팝),Thanks to
1405,0.724,0.665,0.593,0.0,-6.115,0.0355,139.903,0.543,10.0,291013.0,City Pop Korea (한국 씨티팝),Lonesome
1406,0.0638,0.656,0.745,0.0,-4.077,0.0267,102.037,0.77,0.0,217059.0,City Pop Korea (한국 씨티팝),Cristal Love
1407,0.087,0.767,0.726,6.97e-06,-4.463,0.0293,100.005,0.821,5.0,217500.0,City Pop Korea (한국 씨티팝),오늘 너의 두 손을 잡고
1408,0.186,0.683,0.763,1.44e-06,-5.835,0.053,100.012,0.586,2.0,207889.0,City Pop Korea (한국 씨티팝),City Drive
1409,0.6,0.628,0.739,3.69e-06,-3.989,0.0279,95.965,0.341,10.0,262659.0,City Pop Korea (한국 씨티팝),After this night
1410,0.0388,0.708,0.611,0.0557,-7.445,0.0504,159.955,0.962,7.0,223360.0,City Pop Korea (한국 씨티팝),헤드라이트 Headlight
1411,0.261,0.643,0.755,0.000522,-3.642,0.0271,90.994,0.708,1.0,223352.0,City Pop Korea (한국 씨티팝),Haru (with meenoi)
1412,0.63,0.729,0.8,3.27e-06,-4.523,0.0499,104.979,0.737,0.0,207125.0,City Pop Korea (한국 씨티팝),Insomnia
1413,0.0636,0.616,0.706,5.49e-06,-4.724,0.0342,99.991,0.462,6.0,207250.0,City Pop Korea (한국 씨티팝),Rule
1414,0.251,0.693,0.77,0.0,-4.297,0.0362,131.985,0.84,0.0,311778.0,City Pop Korea (한국 씨티팝),Leave Me Alone (with Kingo Hamada)
1415,0.000317,0.656,0.673,0.0199,-6.588,0.0477,83.018,0.494,6.0,223007.0,City Pop Korea (한국 씨티팝),These Nights
1416,0.0513,0.714,0.828,0.0652,-4.68,0.0428,120.014,0.318,1.0,206617.0,City Pop Korea (한국 씨티팝),pporappippam
1417,0.284,0.675,0.73,0.0,-5.164,0.0452,89.984,0.612,6.0,278227.0,City Pop Korea (한국 씨티팝),"Forget You (Feat. Rainbow note, Louie)"
1418,0.0226,0.761,0.59,0.000782,-4.851,0.0338,114.011,0.489,3.0,248079.0,City Pop Korea (한국 씨티팝),& New
1419,0.429,0.482,0.574,0.0,-5.315,0.166,100.022,0.562,11.0,203270.0,City Pop Korea (한국 씨티팝),Awake But Dreaming (feat. KIMMUSEUM)
1420,0.0836,0.44,0.521,0.0024,-6.001,0.0355,69.699,0.457,5.0,271125.0,City Pop Korea (한국 씨티팝),BABO
1421,0.176,0.63,0.739,0.0,-3.582,0.0486,91.002,0.569,2.0,233360.0,City Pop Korea (한국 씨티팝),I Wish
1422,0.764,0.311,0.604,9.11e-05,-6.517,0.076,192.08,0.626,5.0,233004.0,City Pop Korea (한국 씨티팝),Maybe It’s Not Our Fault
1423,0.0829,0.642,0.897,0.0,-1.808,0.0349,98.045,0.569,0.0,176333.0,City Pop Korea (한국 씨티팝),The Paradise
1424,0.103,0.64,0.871,0.0,-4.817,0.0286,103.016,0.815,10.0,234000.0,City Pop Korea (한국 씨티팝),It's Beautiful
1425,0.191,0.644,0.609,4.32e-05,-4.498,0.0379,128.01,0.65,9.0,258421.0,City Pop Korea (한국 씨티팝),A Long Dream
1426,0.281,0.601,0.825,0.000653,-4.369,0.0383,112.049,0.602,5.0,243023.0,City Pop Korea (한국 씨티팝),Love in TV World
1427,0.646,0.596,0.726,0.000981,-3.802,0.0282,112.996,0.505,2.0,253948.0,City Pop Korea (한국 씨티팝),The Story Of The Year (feat. Wonwoo)
1428,0.448,0.674,0.596,6.35e-05,-8.241,0.0775,91.968,0.412,1.0,252799.0,City Pop Korea (한국 씨티팝),Suddenly - Digging Club Seoul Version
1429,0.166,0.753,0.86,0.0,-3.054,0.0617,107.993,0.6,1.0,288750.0,City Pop Korea (한국 씨티팝),YSYB
1430,0.554,0.661,0.869,2.28e-05,-5.093,0.028,107.985,0.747,0.0,234376.0,City Pop Korea (한국 씨티팝),서울의 밤 Night in Seoul
1431,0.768,0.641,0.683,0.0176,-7.521,0.0273,155.887,0.924,0.0,231710.0,City Pop Korea (한국 씨티팝),lovememore.
1432,0.0193,0.601,0.858,0.00144,-6.416,0.0309,95.984,0.764,10.0,257031.0,City Pop Korea (한국 씨티팝),When My Loneliness Calls You
1433,0.412,0.754,0.779,0.0,-3.907,0.0286,107.029,0.709,3.0,208814.0,City Pop Korea (한국 씨티팝),summer blossom
1434,0.152,0.62,0.68,0.00119,-4.584,0.0314,101.981,0.518,3.0,204912.0,City Pop Korea (한국 씨티팝),Live In Sunset
1435,0.174,0.411,0.872,2.91e-05,-3.754,0.0656,199.766,0.38,7.0,264947.0,City Pop Korea (한국 씨티팝),Morning
1436,0.176,0.495,0.925,0.0,-2.294,0.0885,123.923,0.656,5.0,211150.0,City Pop Korea (한국 씨티팝),Scent
1437,0.355,0.809,0.645,8.27e-06,-4.711,0.0337,115.043,0.624,2.0,182800.0,City Pop Korea (한국 씨티팝),LOVE GAME
1438,0.18,0.675,0.648,0.0109,-6.738,0.0342,100.034,0.795,9.0,212750.0,City Pop Korea (한국 씨티팝),Midnight (feat. SFC.JGR & B JYUN.)
1439,0.262,0.734,0.671,0.0,-5.144,0.105,94.031,0.548,4.0,207398.0,City Pop Korea (한국 씨티팝),I Can't Let You Go (feat. Space Cowboy)
1440,0.00726,0.739,0.692,0.0,-4.294,0.0312,94.986,0.277,7.0,183947.0,City Pop Korea (한국 씨티팝),Not Yours
1441,0.00576,0.598,0.677,0.869,-8.653,0.0434,76.01,0.391,7.0,234456.0,City Pop Korea (한국 씨티팝),midnight sun - Instrument
1442,0.0808,0.637,0.708,0.0,-5.052,0.0351,125.948,0.557,7.0,277107.0,City Pop Korea (한국 씨티팝),#BNTK (feat. WINE)
1443,0.51,0.699,0.645,0.000364,-6.719,0.0479,79.986,0.586,2.0,216107.0,City Pop Korea (한국 씨티팝),Myspace
1444,0.479,0.733,0.631,0.0,-7.811,0.0329,107.023,0.556,5.0,182188.0,City Pop Korea (한국 씨티팝),Drive Thru
1445,0.309,0.768,0.565,0.0,-6.668,0.0273,131.987,0.796,10.0,246333.0,Millennium K-Pop,Come Back To Me
1446,0.253,0.691,0.825,0.0,-3.929,0.033,124.876,0.587,1.0,240693.0,Millennium K-Pop,Because of you
1447,0.243,0.752,0.75,0.0,-3.702,0.068,105.001,0.788,2.0,217835.0,Millennium K-Pop,Loner
1448,0.00507,0.591,0.872,0.0,-3.427,0.0411,130.018,0.768,8.0,210678.0,Millennium K-Pop,No more perfume on you
1449,0.164,0.738,0.919,0.0,-4.126,0.0442,110.049,0.866,7.0,224373.0,Millennium K-Pop,Atlantis Princess
1450,0.336,0.667,0.834,0.0,-3.713,0.0686,77.481,0.511,5.0,213027.0,Millennium K-Pop,"I will get lost, you go your way (Feat. Jun Hyung Yong)"
1451,0.0013,0.723,0.9,0.0,-3.363,0.0917,129.934,0.48,4.0,200556.0,Millennium K-Pop,Stay
1452,0.0414,0.503,0.868,0.0,-3.727,0.179,175.62,0.708,11.0,193588.0,Millennium K-Pop,Darling
1453,0.0527,0.638,0.767,0.0,-3.155,0.132,168.076,0.406,0.0,198009.0,Millennium K-Pop,다른 남자 말고 너 Only You
1454,0.0433,0.605,0.95,0.0,-2.935,0.0784,121.986,0.863,6.0,197213.0,Millennium K-Pop,Man In Love
1455,0.00971,0.782,0.813,0.0,-3.788,0.0384,119.999,0.789,8.0,218120.0,Millennium K-Pop,Better Together
1456,0.0113,0.618,0.975,3.09e-06,-0.883,0.128,122.939,0.761,6.0,203587.0,Millennium K-Pop,STEP
1457,0.621,0.596,0.882,0.0,-2.258,0.0697,130.027,0.4,1.0,237864.0,Millennium K-Pop,Can't Stop
1458,0.0557,0.736,0.799,0.0,-6.0,0.0442,134.001,0.93,9.0,217626.0,Millennium K-Pop,LOVE
1459,0.0802,0.642,0.874,0.0,-4.915,0.0501,128.02,0.545,0.0,232933.0,Millennium K-Pop,My Heaven
1460,0.178,0.716,0.779,1.16e-06,-2.203,0.0805,99.977,0.59,1.0,213827.0,Millennium K-Pop,Replay
1461,0.21,0.567,0.776,0.0,-3.102,0.0323,136.831,0.54,2.0,195906.0,Millennium K-Pop,죽어도 못 보내
1462,0.0531,0.699,0.908,0.0,-2.108,0.0334,108.023,0.6,7.0,267320.0,Millennium K-Pop,Into the New World
1463,0.049,0.722,0.784,0.0,-2.411,0.0408,99.985,0.705,1.0,208467.0,Millennium K-Pop,MIROTIC
1464,0.00735,0.549,0.977,0.0,-1.443,0.115,127.006,0.582,1.0,202520.0,Millennium K-Pop,The Chaser
1465,0.105,0.62,0.829,0.0,-5.511,0.069,165.027,0.431,1.0,211812.0,Millennium K-Pop,Be My Baby
1466,0.0678,0.652,0.901,0.0,-2.979,0.0678,99.933,0.799,0.0,227997.0,Millennium K-Pop,Love
1467,0.0515,0.699,0.792,3.48e-05,-4.569,0.1,176.108,0.942,2.0,212307.0,Millennium K-Pop,Phone Number
1468,0.0268,0.581,0.838,0.0,-4.051,0.0783,155.891,0.771,11.0,168653.0,Millennium K-Pop,Love Like This
1469,0.00325,0.798,0.694,0.0365,-5.032,0.0415,119.948,0.346,2.0,198243.0,Millennium K-Pop,bang
1470,0.176,0.719,0.945,0.0,-2.085,0.0424,136.045,0.961,7.0,201326.0,Millennium K-Pop,Give it to me
1471,0.00194,0.688,0.926,0.0,-3.027,0.0607,129.985,0.756,10.0,206653.0,Millennium K-Pop,Be Mine
1472,0.137,0.76,0.843,2.19e-06,-2.632,0.103,122.988,0.757,9.0,230547.0,Millennium K-Pop,Genie
1473,0.225,0.756,0.806,0.0,-3.867,0.0428,109.956,0.742,0.0,228960.0,Millennium K-Pop,HUG
1474,0.228,0.766,0.945,0.0,-2.757,0.0318,120.024,0.966,6.0,197825.0,Millennium K-Pop,Miss Right
1475,0.186,0.675,0.988,0.0,-2.093,0.0612,129.98,0.856,4.0,198243.0,Millennium K-Pop,DIVA
1476,0.00873,0.653,0.881,0.0,-4.71,0.0319,102.046,0.55,11.0,207256.0,Millennium K-Pop,POISON
1477,0.1,0.706,0.928,0.0,-2.995,0.0637,130.024,0.949,0.0,196023.0,Millennium K-Pop,빙글빙글
1478,0.046,0.79,0.918,0.0,-4.223,0.0718,108.977,0.753,8.0,203148.0,Millennium K-Pop,10 Out of 10
1479,0.0485,0.77,0.817,5.22e-05,-4.088,0.0431,138.054,0.729,8.0,225574.0,Millennium K-Pop,Good-bye Baby
1480,0.159,0.781,0.849,0.0,-5.644,0.0568,124.986,0.665,6.0,229120.0,Millennium K-Pop,Lies
1481,0.0234,0.778,0.957,0.0,-2.57,0.0735,118.997,0.611,11.0,208507.0,Millennium K-Pop,SHAKE IT
1482,0.241,0.616,0.927,0.0,-4.621,0.0391,143.954,0.92,2.0,229413.0,Millennium K-Pop,Balloons
1483,0.0152,0.689,0.949,0.00456,-2.202,0.0449,125.959,0.696,1.0,192758.0,Millennium K-Pop,Shut up!!
1484,0.00802,0.642,0.994,0.0,-2.403,0.0439,139.993,0.879,1.0,187507.0,Millennium K-Pop,Crazy
1485,0.031,0.743,0.747,0.0,-5.64,0.0374,101.01,0.691,5.0,201067.0,Millennium K-Pop,Passion
1486,0.275,0.769,0.807,0.0,-3.453,0.0494,125.999,0.673,5.0,186800.0,Millennium K-Pop,Hush
1487,0.00862,0.737,0.819,0.0,-4.605,0.151,131.995,0.5,10.0,200525.0,Millennium K-Pop,Without U
1488,0.00293,0.693,0.927,0.00668,-2.792,0.0661,135.934,0.543,0.0,192440.0,Millennium K-Pop,Lupin
1489,0.166,0.687,0.914,0.0,-5.02,0.0437,126.001,0.675,6.0,256360.0,Millennium K-Pop,Haru Haru
1490,0.509,0.774,0.819,1.72e-05,-2.976,0.0383,119.984,0.543,11.0,197672.0,Millennium K-Pop,첫 사랑니 (Rum Pum Pum Pum)
1491,0.0215,0.62,0.789,0.0,-2.287,0.0795,129.981,0.589,9.0,195023.0,Millennium K-Pop,Oh Yeah (Feat. Park Bom)
1492,0.0566,0.635,0.894,0.0,-2.995,0.0903,149.951,0.423,2.0,213213.0,Millennium K-Pop,O.K
1493,0.08,0.733,0.953,0.0,-2.579,0.088,104.03,0.923,1.0,212960.0,Millennium K-Pop,VALENTI
1494,0.092,0.752,0.934,8.8e-06,-3.541,0.0361,119.996,0.668,7.0,231493.0,Millennium K-Pop,너라고 It's You
1495,0.0701,0.856,0.924,0.0,-2.375,0.119,129.917,0.948,11.0,194280.0,Millennium K-Pop,Dirty Cash
1496,0.1,0.793,0.805,9.03e-05,-4.224,0.0438,135.987,0.507,10.0,217560.0,Millennium K-Pop,Bad Girl Good Girl
1497,0.0339,0.508,0.853,0.0,-3.215,0.143,200.157,0.67,0.0,236513.0,Millennium K-Pop,Hey You
1498,0.179,0.813,0.683,0.0,-3.813,0.0285,107.95,0.668,6.0,200705.0,Millennium K-Pop,Something
1499,0.106,0.659,0.817,0.0,-3.447,0.218,174.003,0.858,0.0,218084.0,Millennium K-Pop,Shy Boy
1500,0.225,0.588,0.568,0.0,-2.787,0.0271,94.83,0.393,4.0,209987.0,Millennium K-Pop,Lonely
1501,0.00247,0.688,0.888,3.52e-05,-3.716,0.0302,109.966,0.795,7.0,217053.0,Millennium K-Pop,Girls On Top
1502,0.06,0.782,0.962,0.0,-3.559,0.0791,119.997,0.824,6.0,186760.0,Millennium K-Pop,Come Back Again
1503,0.111,0.732,0.867,0.0,-3.397,0.0407,125.057,0.902,9.0,193120.0,Millennium K-Pop,Bad Girl
1504,0.0108,0.71,0.901,0.0,-3.109,0.0459,120.076,0.874,2.0,209399.0,Millennium K-Pop,Mazeltov
1505,0.154,0.485,0.956,0.0,-2.385,0.132,197.925,0.813,4.0,198947.0,Millennium K-Pop,Ring My Bell
1506,0.0995,0.772,0.932,0.0,-4.458,0.0555,126.02,0.851,6.0,220813.0,Millennium K-Pop,만만하니 - New version
1507,0.0323,0.75,0.914,0.0,-1.819,0.0518,125.034,0.866,11.0,233987.0,Millennium K-Pop,LUCIFER
1508,0.0754,0.683,0.98,4.92e-06,-1.493,0.0641,128.058,0.934,7.0,199627.0,Millennium K-Pop,Hoot
1509,0.387,0.765,0.806,0.0,-2.263,0.109,120.01,0.68,6.0,216750.0,Millennium K-Pop,HAPPY
1510,0.114,0.727,0.84,0.0,-4.293,0.0964,102.993,0.807,8.0,193227.0,Millennium K-Pop,No.1
1511,0.0952,0.564,0.867,0.0,-3.137,0.0881,154.882,0.882,7.0,221371.0,Millennium K-Pop,I Like That
1512,0.0837,0.8,0.753,1.34e-06,-6.688,0.159,119.984,0.566,7.0,209229.0,Millennium K-Pop,Oh Yeah
1513,0.109,0.877,0.732,0.0,-5.197,0.0442,126.986,0.827,1.0,244300.0,Millennium K-Pop,Again & Again
1514,0.025,0.695,0.912,0.0,-4.552,0.0326,136.984,0.911,7.0,217747.0,Millennium K-Pop,Beautiful
1515,0.0234,0.701,0.862,0.0,-2.523,0.0413,129.99,0.852,9.0,198792.0,Millennium K-Pop,Be ma girl
1516,0.0275,0.676,0.933,0.0,-1.414,0.177,127.922,0.658,5.0,227866.0,Millennium K-Pop,Sixth Sense
1517,0.0524,0.481,0.89,0.0,-2.686,0.151,180.123,0.687,1.0,266507.0,Millennium K-Pop,챔피언
1518,0.0996,0.866,0.815,1.46e-06,-4.727,0.073,109.997,0.813,7.0,193027.0,Millennium K-Pop,My Name
1519,0.0698,0.664,0.794,0.0,-4.933,0.0457,130.001,0.462,11.0,227097.0,Millennium K-Pop,Cry
1520,0.0142,0.741,0.815,1.05e-06,-2.259,0.0566,115.039,0.742,0.0,255587.0,Millennium K-Pop,O -正.反.合.
1521,0.112,0.737,0.935,0.0,-3.292,0.0325,129.987,0.661,8.0,197468.0,Millennium K-Pop,Beautiful Target
1522,0.364,0.579,0.889,2.07e-06,-2.703,0.0718,89.987,0.692,6.0,211360.0,Millennium K-Pop,Rock U
1523,0.00339,0.632,0.913,0.0,-3.513,0.143,134.898,0.587,1.0,193399.0,Millennium K-Pop,Heartbeat
1524,0.0441,0.652,0.941,0.0,-1.957,0.0564,123.03,0.685,10.0,218567.0,Millennium K-Pop,Beautiful Night
