,acousticness,danceability,energy,instrumentalness,loudness,speechiness,tempo,valence,key,duration_ms,Classification,song_name
0,0.993,0.435,0.00661,0.939,-32.108,0.0433,95.626,0.203,11.0,100441.0,Peaceful Piano,Tjärnheden
1,0.996,0.484,0.059,0.948,-25.084,0.0517,89.329,0.308,1.0,118250.0,Peaceful Piano,Quand vous souriez
2,0.992,0.364,0.0168,0.912,-30.767,0.0423,138.477,0.309,5.0,99853.0,Peaceful Piano,Allena
3,0.993,0.307,0.0381,0.945,-28.197,0.0423,72.453,0.0631,11.0,123500.0,Peaceful Piano,Saying Things
4,0.994,0.366,0.108,0.937,-20.698,0.0387,174.925,0.435,7.0,117016.0,Peaceful Piano,Oaks Bluffs
5,0.994,0.323,0.00851,0.927,-35.211,0.0434,135.492,0.341,7.0,112885.0,Peaceful Piano,pæoner
6,0.994,0.429,0.0542,0.928,-28.538,0.0404,72.862,0.142,0.0,103980.0,Peaceful Piano,Open to return
7,0.98,0.31,0.0352,0.908,-28.139,0.0336,157.343,0.148,6.0,133488.0,Peaceful Piano,Entangled - Ole-Bjørn Talstad Rework
8,0.992,0.384,0.0189,0.947,-31.119,0.0395,62.479,0.0834,1.0,130166.0,Peaceful Piano,Glance Out A Casement Window
9,0.994,0.297,0.0126,0.913,-27.76,0.0442,171.767,0.386,7.0,163000.0,Peaceful Piano,Lyrides
10,0.995,0.496,0.0317,0.954,-25.204,0.0479,73.191,0.256,3.0,125056.0,Peaceful Piano,Má sestra
11,0.994,0.442,0.0719,0.874,-28.528,0.0346,83.794,0.326,7.0,155175.0,Peaceful Piano,Amor Eterno
12,0.994,0.642,0.0202,0.928,-30.725,0.0424,101.97,0.174,3.0,151765.0,Peaceful Piano,Solace
13,0.986,0.405,0.0187,0.924,-29.086,0.0372,75.78,0.229,10.0,120269.0,Peaceful Piano,Nouvelles Tentatives
14,0.996,0.412,0.0289,0.958,-32.394,0.0517,151.381,0.27,10.0,99568.0,Peaceful Piano,Emerald Enlightenment
15,0.99,0.344,0.0893,0.927,-26.873,0.0354,94.414,0.178,9.0,139412.0,Peaceful Piano,Waitings
16,0.977,0.408,0.0632,0.927,-24.044,0.0371,126.995,0.256,0.0,202732.0,Peaceful Piano,From Home
17,0.991,0.265,0.0119,0.946,-33.766,0.0526,99.932,0.35,3.0,127000.0,Peaceful Piano,Nordanvind
18,0.991,0.428,0.0253,0.912,-29.558,0.0388,70.853,0.175,1.0,105787.0,Peaceful Piano,Lydian Fairytale
19,0.994,0.441,0.018,0.952,-27.154,0.0456,107.794,0.204,10.0,146091.0,Peaceful Piano,Un sourire et une larme (valse)
20,0.976,0.243,0.0101,0.908,-29.778,0.0401,172.937,0.127,1.0,137642.0,Peaceful Piano,Release from silence
21,0.992,0.316,0.0319,0.92,-29.428,0.0511,175.256,0.223,6.0,113986.0,Peaceful Piano,Reflections
22,0.989,0.321,0.0269,0.891,-27.988,0.0312,90.174,0.193,4.0,156706.0,Peaceful Piano,Liminal ride
23,0.984,0.361,0.0649,0.933,-23.25,0.0281,77.486,0.354,1.0,140125.0,Peaceful Piano,Fiume
24,0.995,0.538,0.0101,0.942,-29.191,0.0363,68.322,0.481,6.0,199429.0,Peaceful Piano,Air from Air
25,0.984,0.402,0.0619,0.933,-23.399,0.0361,65.875,0.14,8.0,115124.0,Peaceful Piano,Morning Dance
26,0.984,0.325,0.0615,0.923,-27.534,0.0352,94.597,0.312,4.0,125042.0,Peaceful Piano,Lisser
27,0.994,0.225,0.00332,0.945,-38.899,0.0546,67.988,0.394,5.0,199167.0,Peaceful Piano,The Tree
28,0.994,0.439,0.0237,0.938,-30.434,0.0397,113.805,0.16,6.0,150898.0,Peaceful Piano,Pines and Cedars
29,0.996,0.641,0.0114,0.964,-27.475,0.0458,80.989,0.483,6.0,125249.0,Peaceful Piano,Poesia
30,0.987,0.366,0.0905,0.833,-27.851,0.0408,124.479,0.234,10.0,170738.0,Peaceful Piano,The Meadows 草地
31,0.992,0.323,0.0015,0.951,-36.751,0.0447,61.605,0.298,1.0,204375.0,Peaceful Piano,to god knows where - silence
32,0.984,0.435,0.0404,0.96,-26.262,0.0358,95.929,0.193,4.0,168499.0,Peaceful Piano,This Tender Appeal
33,0.995,0.495,0.084,0.968,-24.684,0.0735,69.216,0.453,1.0,130890.0,Peaceful Piano,Tôt le matin
34,0.99,0.47,0.0593,0.934,-28.563,0.0355,113.418,0.178,7.0,131787.0,Peaceful Piano,Shizukana
35,0.993,0.505,0.0142,0.904,-29.905,0.041,81.264,0.171,0.0,109000.0,Peaceful Piano,Chichiro
36,0.992,0.435,0.0405,0.905,-25.515,0.0313,78.151,0.129,2.0,147507.0,Peaceful Piano,A Place To Hide
37,0.995,0.414,0.0257,0.896,-28.816,0.0375,103.102,0.21,9.0,153306.0,Peaceful Piano,Sun sinking at dusk
38,0.991,0.481,0.0246,0.955,-24.192,0.0393,100.305,0.127,0.0,131951.0,Peaceful Piano,At The End Of The Day
39,0.992,0.723,0.253,0.953,-25.567,0.0562,86.956,0.19,3.0,116207.0,Peaceful Piano,Me Time
40,0.987,0.345,0.0305,0.935,-24.169,0.0326,162.612,0.137,6.0,141451.0,Peaceful Piano,Quiet Eyes
41,0.995,0.557,0.0177,0.965,-26.803,0.0564,135.228,0.397,7.0,127500.0,Peaceful Piano,Gently falling rain
42,0.996,0.463,0.0669,0.909,-29.032,0.0641,71.55,0.23,0.0,178634.0,Peaceful Piano,Cygne Noir
43,0.994,0.402,0.0185,0.937,-30.302,0.0393,67.394,0.237,2.0,151750.0,Peaceful Piano,Berceuse
44,0.989,0.377,0.0226,0.941,-22.748,0.0394,164.635,0.159,5.0,140602.0,Peaceful Piano,Peaceful Thoughts
45,0.995,0.375,0.0662,0.922,-26.344,0.0483,117.282,0.214,7.0,143920.0,Peaceful Piano,Benediction
46,0.995,0.663,0.0132,0.953,-33.243,0.046,120.107,0.327,10.0,221703.0,Peaceful Piano,fields of forever - sleep rework
47,0.994,0.396,0.0281,0.878,-30.963,0.0333,100.61,0.296,2.0,137647.0,Peaceful Piano,Twilights
48,0.994,0.309,0.0599,0.932,-29.964,0.0692,79.049,0.382,9.0,117893.0,Peaceful Piano,Omoidasu
49,0.989,0.39,0.0483,0.922,-33.732,0.0294,107.079,0.229,3.0,159125.0,Peaceful Piano,Winterfall
50,0.992,0.469,0.0029,0.939,-40.436,0.0525,116.219,0.509,8.0,143400.0,Peaceful Piano,Act Of Reconciling
51,0.995,0.355,0.011,0.92,-29.906,0.0438,65.235,0.124,2.0,120666.0,Peaceful Piano,inverno 1
52,0.973,0.352,0.0464,0.879,-27.631,0.0307,98.943,0.339,1.0,176557.0,Peaceful Piano,Sommarvals
53,0.992,0.412,0.0451,0.932,-30.732,0.0419,170.149,0.762,5.0,128932.0,Peaceful Piano,Take care
54,0.995,0.259,0.0424,0.892,-28.504,0.0406,205.672,0.3,7.0,137071.0,Peaceful Piano,Ved
55,0.991,0.445,0.0367,0.944,-31.319,0.0433,75.396,0.13,1.0,150833.0,Peaceful Piano,Koto - piano room
56,0.973,0.278,0.0839,0.916,-26.123,0.0368,133.389,0.361,3.0,182836.0,Peaceful Piano,Untold Stories
57,0.993,0.362,0.0317,0.964,-24.252,0.0496,81.007,0.329,2.0,159440.0,Peaceful Piano,Days Passing By
58,0.993,0.364,0.064,0.925,-24.643,0.0384,131.662,0.403,9.0,121750.0,Peaceful Piano,Together Again
59,0.967,0.289,0.034,0.884,-32.438,0.0346,122.271,0.141,3.0,154875.0,Peaceful Piano,Tomorrow
60,0.996,0.611,0.0126,0.94,-26.619,0.0671,68.395,0.263,7.0,127538.0,Peaceful Piano,If You Should Go
61,0.996,0.527,0.0338,0.969,-26.245,0.0832,67.807,0.179,7.0,165294.0,Peaceful Piano,Léopoldine
62,0.994,0.49,0.0207,0.924,-26.438,0.036,99.583,0.408,7.0,144125.0,Peaceful Piano,Periferi
63,0.988,0.328,0.00758,0.937,-26.281,0.039,92.095,0.151,10.0,174866.0,Peaceful Piano,for you
64,0.995,0.446,0.018,0.937,-27.431,0.0436,111.725,0.2,8.0,192817.0,Peaceful Piano,in a room full of you
65,0.993,0.499,0.033,0.947,-28.101,0.0398,94.543,0.236,2.0,137250.0,Peaceful Piano,Handmade
66,0.992,0.516,0.0267,0.899,-30.229,0.0461,110.636,0.378,11.0,122698.0,Peaceful Piano,Mist
67,0.992,0.616,0.0148,0.964,-30.179,0.069,89.902,0.361,8.0,108023.0,Peaceful Piano,Hand in Hand
68,0.983,0.464,0.032,0.954,-28.106,0.056,69.306,0.208,1.0,95734.0,Peaceful Piano,Monte Viso
69,0.975,0.283,0.0329,0.899,-28.74,0.0341,139.106,0.192,1.0,116719.0,Peaceful Piano,Inside 内
70,0.991,0.356,0.0186,0.929,-26.729,0.042,84.753,0.154,9.0,148907.0,Peaceful Piano,Hideaway
71,0.995,0.499,0.0682,0.97,-25.339,0.0769,94.127,0.636,0.0,131238.0,Peaceful Piano,Winterwald
72,0.995,0.438,0.081,0.857,-28.598,0.044,130.054,0.196,0.0,101825.0,Peaceful Piano,Purity
73,0.996,0.421,0.00625,0.949,-28.841,0.0467,65.229,0.645,9.0,99384.0,Peaceful Piano,Holding Hands
74,0.903,0.304,0.0902,0.907,-32.824,0.0489,114.487,0.318,10.0,119120.0,Peaceful Piano,Nowesind
75,0.944,0.433,0.0443,0.928,-23.394,0.0365,90.192,0.115,6.0,117800.0,Peaceful Piano,Delightful
76,0.992,0.411,0.00955,0.936,-31.943,0.0462,130.965,0.223,0.0,121500.0,Peaceful Piano,Sunrise
77,0.972,0.371,0.0698,0.91,-26.32,0.0444,131.656,0.194,6.0,151894.0,Peaceful Piano,Je m'amoure de cette sensation
78,0.986,0.285,0.0186,0.9,-30.443,0.0415,59.852,0.122,0.0,155705.0,Peaceful Piano,Distance
79,0.991,0.392,0.0632,0.898,-23.416,0.0347,97.821,0.26,5.0,144905.0,Peaceful Piano,Azure
80,0.995,0.499,0.0791,0.945,-25.976,0.0545,67.661,0.532,4.0,135902.0,Peaceful Piano,Borrowed Time
81,0.994,0.411,0.0235,0.896,-32.494,0.0388,143.044,0.177,0.0,176000.0,Peaceful Piano,Rainbow
82,0.995,0.574,0.00617,0.893,-27.15,0.047,119.921,0.125,3.0,198988.0,Peaceful Piano,Quiet At Dawn
83,0.964,0.381,0.0535,0.953,-28.548,0.0457,120.128,0.199,5.0,179769.0,Peaceful Piano,Ruiseñor
84,0.99,0.466,0.101,0.936,-17.398,0.036,127.232,0.195,1.0,150000.0,Peaceful Piano,Ottilia
85,0.99,0.405,0.0483,0.955,-23.493,0.0607,63.782,0.155,5.0,179023.0,Peaceful Piano,Ellebori
86,0.996,0.56,0.0111,0.939,-25.463,0.102,71.765,0.274,4.0,105269.0,Peaceful Piano,På denna väg skall vi vandra
87,0.983,0.354,0.0368,0.96,-22.43,0.0451,92.885,0.157,1.0,142805.0,Peaceful Piano,In Repose
88,0.992,0.462,0.0404,0.941,-23.787,0.038,75.08,0.125,1.0,142913.0,Peaceful Piano,Nightfall
89,0.99,0.454,0.0783,0.949,-24.746,0.0377,93.185,0.221,5.0,205100.0,Peaceful Piano,Young Ones
90,0.993,0.276,0.0566,0.955,-26.845,0.0463,129.309,0.108,10.0,170000.0,Peaceful Piano,Tender
91,0.995,0.486,0.046,0.943,-27.409,0.0418,66.826,0.167,1.0,127835.0,Peaceful Piano,along the path
92,0.992,0.189,0.0081,0.945,-31.99,0.0474,167.139,0.166,1.0,114000.0,Peaceful Piano,Alivio
93,0.992,0.501,0.084,0.935,-25.838,0.0403,103.888,0.322,7.0,191980.0,Peaceful Piano,Remembrance
94,0.992,0.355,0.0368,0.937,-25.302,0.0393,106.637,0.0492,2.0,109565.0,Peaceful Piano,Casa luminosa
95,0.994,0.216,0.0575,0.951,-25.96,0.0501,206.686,0.151,7.0,118500.0,Peaceful Piano,Estelle
96,0.978,0.335,0.0798,0.94,-24.556,0.0393,82.78,0.084,7.0,148500.0,Peaceful Piano,Snowed In
97,0.995,0.259,0.0347,0.964,-35.626,0.0518,95.397,0.229,8.0,203418.0,Peaceful Piano,sweetheart
98,0.994,0.46,0.0272,0.903,-30.699,0.0401,103.954,0.34,9.0,178586.0,Peaceful Piano,Sand Time
99,0.977,0.42,0.032,0.886,-23.019,0.0386,91.463,0.169,6.0,181080.0,Peaceful Piano,Windspiel
100,0.443,0.778,0.341,0.541,-12.511,0.0833,90.032,0.301,9.0,145617.0,lofi beats,Joshua
101,0.662,0.495,0.195,0.933,-19.119,0.0353,77.151,0.0674,5.0,146981.0,lofi beats,Morning Dew
102,0.874,0.833,0.33,0.913,-9.035,0.213,92.95,0.646,0.0,100645.0,lofi beats,My Cat
103,0.723,0.697,0.213,0.944,-9.897,0.0453,84.024,0.312,7.0,137164.0,lofi beats,Daylight
104,0.52,0.744,0.393,0.847,-12.1,0.0676,80.989,0.696,10.0,112593.0,lofi beats,oasis
105,0.736,0.885,0.462,0.868,-12.203,0.0439,119.99,0.872,10.0,152000.0,lofi beats,Coffee Wave
106,0.068,0.767,0.299,0.788,-12.896,0.198,91.073,0.283,8.0,130688.0,lofi beats,Red Lights
107,0.959,0.675,0.374,0.875,-13.963,0.0567,87.975,0.0483,6.0,137118.0,lofi beats,Purity Of Mountain
108,0.00209,0.703,0.541,0.881,-13.225,0.162,178.003,0.302,9.0,129438.0,lofi beats,DeLorian
109,0.605,0.638,0.162,0.879,-13.732,0.043,79.979,0.322,9.0,98254.0,lofi beats,Cyria
110,0.541,0.5,0.251,0.00156,-15.411,0.0591,83.995,0.367,9.0,128586.0,lofi beats,finesse
111,0.864,0.825,0.339,0.838,-14.21,0.299,73.992,0.152,6.0,116757.0,lofi beats,Twisted
112,0.756,0.793,0.611,0.878,-9.196,0.161,166.081,0.815,2.0,120000.0,lofi beats,Ancient forest
113,0.863,0.754,0.401,0.0965,-9.888,0.218,160.058,0.5,9.0,150999.0,lofi beats,Missed Train
114,0.675,0.812,0.329,0.604,-11.261,0.0451,82.989,0.629,6.0,128000.0,lofi beats,California Dreaming
115,0.742,0.612,0.434,0.27,-9.263,0.0787,80.013,0.861,5.0,96000.0,lofi beats,Cozy Jazz
116,0.937,0.53,0.21,0.882,-15.865,0.324,163.173,0.259,2.0,85714.0,lofi beats,Maple
117,0.525,0.573,0.136,0.858,-16.531,0.0565,80.029,0.334,0.0,156000.0,lofi beats,The Night of the Mammoth
118,0.943,0.722,0.115,0.91,-13.085,0.395,72.216,0.486,8.0,95009.0,lofi beats,Pocky
119,0.397,0.756,0.44,0.779,-9.095,0.197,80.041,0.171,9.0,97500.0,lofi beats,Cold
120,0.601,0.664,0.453,0.0916,-12.076,0.039,140.018,0.382,9.0,123429.0,lofi beats,Meadows
121,0.833,0.509,0.645,0.91,-11.723,0.0339,140.016,0.53,0.0,138400.0,lofi beats,Soothing
122,0.727,0.537,0.288,0.912,-13.135,0.0364,125.191,0.236,2.0,192028.0,lofi beats,Coconut Dreams
123,0.126,0.668,0.411,0.256,-11.779,0.051,80.03,0.423,1.0,125625.0,lofi beats,For moments I feel faint
124,0.0666,0.609,0.525,0.638,-10.492,0.0418,84.034,0.308,9.0,148000.0,lofi beats,written for you
125,0.768,0.633,0.28,0.912,-11.627,0.0285,80.043,0.661,2.0,134306.0,lofi beats,Urban Jazz
126,0.956,0.835,0.198,0.923,-18.212,0.1,112.007,0.698,2.0,159693.0,lofi beats,Daydreaming
127,0.528,0.772,0.357,0.788,-9.977,0.113,84.016,0.171,11.0,83051.0,lofi beats,Post Truth
128,0.269,0.755,0.489,0.905,-13.708,0.232,95.999,0.354,6.0,141250.0,lofi beats,Burnt Orange
129,0.399,0.598,0.261,0.914,-13.672,0.0399,179.966,0.287,7.0,133333.0,lofi beats,sky high
130,0.658,0.665,0.283,0.858,-13.182,0.0431,80.007,0.144,7.0,144000.0,lofi beats,Listen
131,0.765,0.52,0.537,0.648,-7.29,0.0952,83.174,0.527,3.0,127644.0,lofi beats,Long Story Short
132,0.668,0.69,0.321,0.763,-14.501,0.0728,140.179,0.624,4.0,109714.0,lofi beats,Angel
133,0.28,0.553,0.444,0.882,-7.825,0.0508,83.029,0.0393,5.0,185482.0,lofi beats,Elara
134,0.478,0.641,0.725,0.942,-7.315,0.0338,170.119,0.961,2.0,142596.0,lofi beats,Tangs Kantine
135,0.795,0.768,0.258,0.767,-12.958,0.114,76.998,0.25,10.0,150391.0,lofi beats,Take It Slow
136,0.876,0.634,0.546,0.693,-8.288,0.0289,88.002,0.229,1.0,120028.0,lofi beats,Downtown Bustle
137,0.814,0.613,0.5,0.904,-6.727,0.0529,83.949,0.229,10.0,108571.0,lofi beats,tiny town
138,0.298,0.668,0.435,0.914,-11.242,0.0384,90.003,0.171,11.0,138000.0,lofi beats,Galaxy
139,0.773,0.718,0.285,0.768,-9.944,0.0541,87.987,0.566,5.0,107027.0,lofi beats,Blue in Green
140,0.544,0.798,0.129,0.927,-12.044,0.0906,82.047,0.579,1.0,101341.0,lofi beats,Float
141,0.944,0.337,0.375,0.95,-16.128,0.0461,76.828,0.148,4.0,152308.0,lofi beats,Last Summer
142,0.891,0.326,0.302,0.928,-10.818,0.048,82.212,0.0746,2.0,166400.0,lofi beats,When Birds Fly South
143,0.134,0.611,0.637,0.895,-6.48,0.0459,79.21,0.902,3.0,129114.0,lofi beats,Adrift
144,0.879,0.84,0.297,0.0195,-9.006,0.229,85.034,0.598,0.0,90353.0,lofi beats,Ground
145,0.599,0.597,0.312,0.905,-15.346,0.0664,83.037,0.609,5.0,106265.0,lofi beats,Mirage
146,0.923,0.703,0.294,0.914,-10.991,0.0343,96.022,0.137,1.0,135166.0,lofi beats,Late Night Opening at the Aquarium
147,0.171,0.635,0.513,0.88,-9.086,0.0352,95.011,0.658,7.0,137941.0,lofi beats,Heartstrings
148,0.431,0.78,0.586,0.574,-10.491,0.0498,160.101,0.522,2.0,128266.0,lofi beats,Coffee Bar
149,0.46,0.624,0.439,0.942,-9.514,0.0884,73.021,0.116,4.0,96000.0,lofi beats,Aurora
150,0.878,0.694,0.269,0.882,-15.218,0.0585,150.013,0.463,2.0,163500.0,lofi beats,Tokyo Tales
151,0.808,0.791,0.35,0.882,-7.588,0.0788,83.086,0.383,0.0,99750.0,lofi beats,Bonsai Cutter
152,0.413,0.706,0.546,0.866,-6.138,0.0788,167.936,0.692,1.0,142857.0,lofi beats,Cinnamon Haze
153,0.888,0.775,0.128,0.852,-16.53,0.0786,131.997,0.515,5.0,152999.0,lofi beats,See You Soon
154,0.775,0.596,0.499,0.879,-13.516,0.0429,80.372,0.235,8.0,99307.0,lofi beats,Devolving (Nosmoh Remix)
155,0.941,0.637,0.0607,0.931,-21.459,0.0357,120.034,0.12,11.0,138000.0,lofi beats,Downpour
156,0.183,0.684,0.275,0.756,-11.821,0.163,78.008,0.624,6.0,123496.0,lofi beats,Roadmap
157,0.721,0.626,0.333,0.285,-11.774,0.0358,74.969,0.181,11.0,142400.0,lofi beats,Last Time
158,0.511,0.591,0.348,0.00267,-10.333,0.499,161.35,0.333,5.0,106667.0,lofi beats,sky
159,0.593,0.748,0.434,0.9,-5.843,0.0482,84.012,0.389,0.0,209286.0,lofi beats,Yellow Cab Conversations
160,0.285,0.732,0.129,0.888,-14.669,0.0379,77.025,0.103,9.0,127792.0,lofi beats,Final Destination
161,0.641,0.715,0.249,0.519,-11.8,0.035,124.127,0.19,3.0,143246.0,lofi beats,Windy Morning
162,0.75,0.811,0.333,0.744,-11.084,0.122,77.978,0.507,10.0,123149.0,lofi beats,Este Amor
163,0.455,0.758,0.25,0.874,-17.286,0.0338,112.019,0.331,7.0,143856.0,lofi beats,Relentless
164,0.902,0.545,0.138,0.855,-18.225,0.0438,127.948,0.161,10.0,120000.0,lofi beats,Gravity
165,0.168,0.806,0.498,0.637,-5.977,0.0551,83.016,0.526,5.0,148409.0,lofi beats,Before I Found Out
166,0.832,0.475,0.357,0.826,-15.539,0.0633,144.781,0.331,7.0,172500.0,lofi beats,Melatonin
167,0.943,0.411,0.198,0.964,-13.726,0.0371,118.265,0.185,1.0,128000.0,lofi beats,Temple
168,0.0346,0.814,0.724,0.906,-4.974,0.0339,84.961,0.518,2.0,124235.0,lofi beats,Evening Lights
169,0.469,0.729,0.389,0.855,-13.491,0.0451,86.925,0.286,11.0,120000.0,lofi beats,Abundance
170,0.92,0.535,0.247,0.818,-14.937,0.243,148.116,0.239,11.0,159970.0,lofi beats,Dispatch
171,0.647,0.664,0.175,0.743,-13.841,0.141,79.026,0.445,11.0,153418.0,lofi beats,Chamillion Bucks
172,0.838,0.376,0.28,0.827,-13.196,0.0512,76.997,0.0386,9.0,181762.0,lofi beats,blue
173,0.626,0.888,0.225,0.85,-12.557,0.283,74.956,0.652,8.0,105600.0,lofi beats,Gigi Golfetta
174,,,,,,,,,,,lofi beats,Bay 6
175,0.773,0.796,0.529,0.904,-6.296,0.0706,92.043,0.763,11.0,120908.0,lofi beats,Spice Rack
176,0.462,0.678,0.664,0.929,-8.242,0.0924,174.069,0.3,9.0,184122.0,lofi beats,Venice Sun
177,0.021,0.766,0.622,0.877,-5.239,0.0425,94.994,0.481,5.0,166742.0,lofi beats,Brick In The Pocket
178,0.811,0.665,0.42,0.905,-11.745,0.0345,169.862,0.508,4.0,81882.0,lofi beats,In The Middle Of Nowhere
179,0.0597,0.836,0.432,0.942,-17.52,0.0493,134.011,0.795,11.0,130385.0,lofi beats,Downtown
180,0.72,0.472,0.563,0.189,-11.266,0.733,37.54,0.591,7.0,155025.0,lofi beats,Niagra
181,0.865,0.618,0.261,0.896,-13.526,0.0447,122.28,0.039,0.0,198857.0,lofi beats,love your family
182,0.107,0.525,0.485,0.751,-11.304,0.0613,84.972,0.103,1.0,142809.0,lofi beats,Oxygenate
183,0.302,0.57,0.46,0.592,-7.903,0.0513,141.999,0.46,2.0,98313.0,lofi beats,Jazz Hands
184,0.886,0.507,0.353,0.748,-12.972,0.203,80.162,0.566,6.0,172000.0,lofi beats,Flying Dolphin
185,0.63,0.724,0.536,0.836,-9.488,0.141,82.0,0.226,10.0,128781.0,lofi beats,Memories
186,0.589,0.78,0.339,0.645,-9.705,0.196,85.99,0.434,1.0,123581.0,lofi beats,Bookmark
187,0.54,0.751,0.21,0.675,-11.36,0.172,143.99,0.524,2.0,133333.0,lofi beats,Last Night
188,0.938,0.912,0.117,0.922,-11.319,0.0449,124.047,0.208,4.0,132107.0,lofi beats,New Home
189,0.185,0.768,0.563,3.1e-06,-9.411,0.313,148.037,0.743,9.0,90828.0,lofi beats,Willy Wonka
190,0.569,0.744,0.324,0.0455,-12.905,0.376,80.064,0.337,11.0,171324.0,lofi beats,Antiphon
191,0.0615,0.639,0.262,0.841,-10.038,0.195,84.901,0.498,8.0,117882.0,lofi beats,Momentum
192,0.281,0.697,0.567,0.81,-7.428,0.0457,81.245,0.649,5.0,102417.0,lofi beats,Alte Donau Yacht Rock
193,0.948,0.625,0.264,0.871,-12.917,0.0334,68.008,0.53,3.0,130588.0,lofi beats,Drifting
194,0.238,0.719,0.39,0.939,-6.205,0.0742,83.048,0.481,5.0,102108.0,lofi beats,Colorful
195,0.546,0.726,0.414,0.791,-11.415,0.0591,83.061,0.298,8.0,161386.0,lofi beats,All In Good Time
196,0.783,0.856,0.0629,0.373,-21.378,0.138,81.012,0.185,9.0,118519.0,lofi beats,Colors
197,0.733,0.646,0.475,0.109,-11.197,0.101,120.352,0.431,6.0,100042.0,lofi beats,Heavenly
198,0.425,0.634,0.377,0.902,-10.699,0.0368,170.006,0.243,7.0,162508.0,lofi beats,The Highlights Of Summer
199,0.325,0.787,0.481,0.596,-14.545,0.076,87.966,0.459,0.0,120000.0,lofi beats,Bretagne
200,0.0823,0.594,0.838,0.0,-3.768,0.0323,116.012,0.524,5.0,162587.0,Chillin' on a Dirt Road,Take It Slow
201,0.252,0.689,0.614,1.95e-05,-6.137,0.0306,141.97,0.411,4.0,219053.0,Chillin' on a Dirt Road,Butterflies
202,0.363,0.607,0.514,0.0,-6.631,0.0323,75.978,0.414,4.0,188291.0,Chillin' on a Dirt Road,Die From A Broken Heart
203,0.137,0.403,0.711,0.0,-4.189,0.0569,203.803,0.801,8.0,170560.0,Chillin' on a Dirt Road,Thinking 'Bout You (feat. MacKenzie Porter)
204,0.0435,0.591,0.703,2.34e-06,-6.211,0.0256,95.993,0.402,10.0,247827.0,Chillin' on a Dirt Road,Automatic
205,0.577,0.582,0.568,0.0,-7.3,0.0275,121.991,0.394,1.0,207541.0,Chillin' on a Dirt Road,Rock and A Hard Place
206,0.723,0.596,0.679,0.0,-6.395,0.0394,131.912,0.479,4.0,207974.0,Chillin' on a Dirt Road,Chasing After You (with Maren Morris)
207,0.167,0.459,0.682,0.0,-4.235,0.0464,201.831,0.887,8.0,155120.0,Chillin' on a Dirt Road,Girl In Mine
208,0.0152,0.574,0.798,0.0,-5.356,0.0485,105.034,0.58,6.0,198209.0,Chillin' on a Dirt Road,Somebody Like That
209,0.147,0.649,0.558,0.0,-4.863,0.0253,89.988,0.635,8.0,202387.0,Chillin' on a Dirt Road,Songs About You
210,0.105,0.675,0.726,0.0,-6.459,0.0461,124.872,0.671,2.0,186791.0,Chillin' on a Dirt Road,What My World Spins Around
211,0.513,0.659,0.683,4.93e-06,-5.623,0.0312,139.931,0.397,3.0,203373.0,Chillin' on a Dirt Road,Things A Man Oughta Know
212,0.0379,0.463,0.76,0.0,-5.958,0.11,123.899,0.65,2.0,164347.0,Chillin' on a Dirt Road,Stop Draggin' Your Boots
213,0.00279,0.471,0.846,2.86e-06,-5.269,0.0389,100.089,0.539,0.0,213719.0,Chillin' on a Dirt Road,One Mississippi
214,0.153,0.57,0.618,0.0,-4.966,0.0445,138.034,0.286,10.0,231832.0,Chillin' on a Dirt Road,half of my hometown (feat. Kenny Chesney)
215,0.111,0.647,0.765,0.0,-6.459,0.06,79.994,0.855,1.0,161853.0,Chillin' on a Dirt Road,Fancy Like
216,0.252,0.731,0.85,0.0,-4.913,0.0336,119.706,0.644,9.0,157478.0,Chillin' on a Dirt Road,You Proof
217,0.278,0.612,0.57,0.0,-6.642,0.0347,77.004,0.334,11.0,197293.0,Chillin' on a Dirt Road,The Bones
218,0.0372,0.716,0.555,0.0,-7.57,0.0371,93.973,0.483,9.0,185281.0,Chillin' on a Dirt Road,Seeing Blind
219,0.0142,0.582,0.724,0.0,-3.21,0.0319,76.986,0.495,5.0,182067.0,Chillin' on a Dirt Road,"Back Then, Right Now"
220,0.639,0.586,0.559,0.0,-6.725,0.05,177.945,0.437,4.0,167480.0,Chillin' on a Dirt Road,Buy Dirt
221,0.18,0.519,0.552,0.0,-5.023,0.0259,89.957,0.331,2.0,215141.0,Chillin' on a Dirt Road,The Good Ones
222,0.124,0.607,0.912,0.0,-3.449,0.0611,134.944,0.722,8.0,206107.0,Chillin' on a Dirt Road,She Had Me At Heads Carolina
223,0.0486,0.478,0.873,0.0,-3.637,0.122,104.365,0.739,4.0,155668.0,Chillin' on a Dirt Road,hole in the bottle
224,0.038,0.661,0.633,2.75e-06,-5.986,0.0348,81.984,0.613,7.0,209760.0,Chillin' on a Dirt Road,Bluebird
225,0.392,0.575,0.8,4.11e-05,-4.969,0.0366,89.011,0.611,1.0,192921.0,Chillin' on a Dirt Road,Backroad Flyin'
226,0.107,0.544,0.829,0.0,-2.84,0.0404,90.048,0.815,9.0,193880.0,Chillin' on a Dirt Road,Just the Way
227,0.000682,0.542,0.82,0.000136,-6.073,0.0432,124.85,0.702,8.0,234341.0,Chillin' on a Dirt Road,Like I Love Country Music
228,0.39,0.7,0.706,0.0,-5.479,0.0265,97.028,0.648,3.0,212280.0,Chillin' on a Dirt Road,Sway
